,BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
5041,0,26800,0.0049965,0.113667,0.062752,0.35948,-0.077638,0.219107,0.4963185,-1.279744,0.061716,0.1506015,1.586086
5042,0,26800,-0.377842,0.113667,0.062752,-0.200102,-0.077638,0.219107,0.4963185,-0.265472,1.4814455,0.1506015,1.586086
5043,0,26800,-0.031859,0.574616,-0.138124,0.35948,-0.106163,0.219107,0.4963185,-1.279744,0.061716,0.1506015,1.586086
5044,0,26800,-0.377842,0.113667,-0.138124,0.35948,-0.106163,0.574296,-1.672856,-1.279744,0.331048,-0.16008825,1.586086
5045,1,26800,0.334598,0.16817,0.062752,0.35948,-0.077638,0.219107,0.4963185,-1.279744,0.061716,0.1506015,0.0
5046,1,26800,-0.377842,0.113667,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,0.331048,-0.3573535,0.0
5047,0,26900,0.133993,0.346419,0.062752,0.35948,-0.106163,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
5048,0,26900,-0.031859,-0.569429,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
5049,0,26900,0.133993,0.346419,0.062752,0.35948,-0.077638,0.219107,0.4963185,-1.279744,0.061716,0.001992,0.192021
5050,0,26900,0.0049965,0.113667,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
5051,0,26900,0.0049965,0.16817,0.062752,0.35948,-0.106163,0.574296,0.4963185,-1.279744,-0.19352,-0.16008825,0.192021
5052,1,26900,0.133993,0.346419,0.062752,-0.654481,-0.106163,0.219107,-0.724536,-0.265472,-0.19352,0.1506015,-1.880533
5053,0,26900,0.133993,0.113667,0.062752,-0.200102,-0.077638,0.219107,0.4963185,-0.265472,0.061716,0.1506015,1.586086
5054,0,26900,0.0049965,0.113667,0.062752,-0.200102,-0.077638,0.219107,0.4963185,-0.265472,0.331048,0.1506015,0.192021
5055,0,26900,0.334598,0.346419,0.062752,0.35948,-0.106163,-0.937529,0.4963185,-1.279744,-0.6550004,-0.16008825,1.586086
5056,0,26900,0.0049965,0.113667,0.062752,0.35948,-0.106163,0.219107,-1.18153,-0.265472,0.331048,0.1506015,1.586086
5057,0,26900,0.0049965,0.16817,0.062752,0.35948,-0.106163,0.574296,0.4963185,-1.279744,0.061716,-0.16008825,0.192021
5058,0,26900,0.133993,0.346419,0.062752,0.35948,-0.077638,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
5059,0,26900,0.0049965,0.113667,0.062752,-0.200102,0.515645,0.574296,0.4963185,-1.279744,0.061716,0.1506015,1.586086
5060,0,26900,-0.377842,0.113667,-0.138124,0.35948,-0.106163,0.574296,-2.878362,-1.279744,0.331048,-0.16008825,1.586086
5061,1,27000,0.133993,0.346419,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,0.331048,-0.16008825,1.586086
5062,0,27000,0.133993,0.346419,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,-0.19352,0.001992,1.586086
5063,0,27000,0.0049965,0.113667,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,0.061716,0.1506015,0.192021
5064,0,27000,-0.377842,-0.569429,0.062752,-0.200102,-0.077638,1.441137,0.4963185,-0.265472,0.061716,0.1506015,1.586086
5065,0,27000,-0.031859,0.16817,0.062752,0.35948,-0.106163,0.219107,0.4963185,-1.279744,0.331048,0.001992,0.192021
5066,0,27000,0.0049965,0.113667,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.265472,-0.6550004,0.1506015,-1.880533
5067,1,27000,0.334598,0.16817,0.062752,-0.200102,-0.106163,0.219107,-1.18153,-1.279744,0.061716,0.001992,-1.880533
5068,0,27000,0.0049965,0.113667,0.062752,-0.200102,0.515645,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
5069,0,27000,0.0049965,0.113667,0.062752,-0.200102,0.515645,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
5070,0,27000,0.0049965,0.113667,0.062752,-0.200102,-0.106163,0.219107,-0.724536,-0.265472,-0.19352,0.001992,1.586086
5071,0,27000,-0.031859,-0.569429,0.062752,-0.200102,-0.106163,-0.937529,0.4963185,-0.265472,0.331048,0.1506015,1.586086
5072,0,27000,0.0049965,0.113667,0.062752,-0.200102,0.515645,0.219107,-1.18153,-1.279744,0.061716,0.1506015,1.586086
5073,0,27000,-0.377842,0.113667,0.062752,-0.200102,0.158119,0.219107,0.4963185,-1.279744,0.061716,0.1506015,1.586086
5074,0,27000,-0.031859,0.113667,0.062752,-0.200102,0.515645,0.219107,0.4963185,-0.265472,0.331048,-0.3573535,1.586086
5075,0,27000,-0.031859,-0.569429,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
5076,1,27100,0.133993,0.346419,0.062752,-0.200102,-0.106163,-0.937529,-0.724536,-0.265472,0.331048,0.1506015,-1.880533
5077,0,27100,0.334598,0.009923,-0.138124,0.35948,0.515645,0.219107,0.4963185,-1.279744,-0.19352,0.1506015,1.586086
5078,0,27100,0.0049965,0.113667,0.062752,-0.200102,-0.077638,-0.937529,0.4963185,-0.265472,1.4814455,0.1506015,1.586086
5079,0,27100,-0.377842,0.113667,0.062752,-0.200102,0.515645,-0.937529,-0.724536,-0.265472,0.061716,0.1506015,1.586086
5080,0,27100,-0.031859,-0.569429,-0.138124,-0.200102,0.515645,0.219107,0.4963185,-0.265472,-0.19352,0.1506015,1.586086
5081,0,27100,-0.377842,0.113667,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.265472,-0.19352,-0.3573535,1.586086
5082,0,27100,-0.377842,-0.569429,0.062752,-0.200102,0.515645,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
5083,0,27100,0.0049965,0.16817,0.062752,0.35948,-0.106163,0.219107,-0.724536,-0.265472,-0.6550004,0.1506015,1.586086
5084,0,27100,-0.377842,0.113667,0.062752,-0.200102,0.515645,-0.937529,-1.18153,-0.265472,0.061716,0.1506015,1.586086
5085,0,27200,0.133993,0.113667,0.062752,0.35948,-0.106163,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
5086,0,27200,-0.031859,0.16817,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,0.331048,0.001992,1.586086
5087,0,27200,0.334598,0.346419,0.062752,0.35948,-0.106163,0.219107,-0.724536,-0.265472,0.331048,0.1506015,1.586086
5088,0,27200,0.0049965,0.574616,0.062752,-0.654481,-0.077638,0.219107,0.4963185,-1.279744,0.061716,0.001992,1.586086
5089,0,27200,0.0049965,0.346419,0.062752,-0.200102,-0.077638,0.219107,-0.724536,-0.265472,0.331048,0.001992,1.586086
5090,0,27200,0.334598,0.346419,0.062752,0.35948,-0.077638,0.219107,-0.724536,-0.265472,0.331048,0.1506015,0.192021
5091,0,27200,0.334598,0.346419,0.062752,0.35948,-0.106163,-0.937529,0.4963185,-1.279744,-0.6550004,-0.16008825,1.586086
5092,1,27200,0.0049965,-0.569429,0.062752,-0.654481,-0.077638,-2.444277,-1.18153,-0.265472,-0.6550004,0.1506015,0.192021
5093,0,27200,-0.377842,0.113667,0.062752,-0.200102,0.158119,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
5094,0,27200,0.0049965,0.113667,0.062752,-0.200102,0.515645,-0.937529,-1.18153,-1.279744,0.061716,0.1506015,1.586086
5095,0,27300,0.133993,0.113667,0.062752,0.35948,-0.077638,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
5096,0,27300,0.133993,0.346419,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,0.061716,0.001992,0.192021
5097,0,27300,0.0049965,0.113667,0.062752,-0.200102,0.515645,0.574296,-0.724536,-1.279744,0.331048,0.001992,1.586086
5098,0,27300,0.334598,0.346419,0.062752,0.35948,-0.077638,0.219107,-0.724536,-0.265472,0.331048,0.1506015,1.586086
5099,0,27300,0.0049965,0.113667,0.062752,-0.200102,0.515645,0.219107,-0.724536,-1.279744,0.331048,0.1506015,1.586086
5100,0,27300,0.0049965,0.113667,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
5101,0,27300,0.334598,0.574616,0.062752,-0.200102,-0.106163,0.574296,0.4963185,-0.265472,0.331048,-0.16008825,1.586086
5102,1,27300,0.0049965,0.16817,0.062752,-0.654481,-0.106163,0.219107,0.4963185,-1.279744,-0.6550004,-0.16008825,1.586086
5103,0,27300,-0.377842,0.113667,0.062752,-0.200102,-0.077638,0.219107,0.4963185,-0.265472,1.4814455,0.1506015,1.586086
5104,0,27300,-0.031859,-0.569429,-0.138124,-0.200102,0.515645,0.219107,0.4963185,-0.265472,-0.19352,0.1506015,1.586086
5105,0,27300,0.334598,0.574616,0.062752,0.35948,-0.106163,0.219107,0.4963185,-1.279744,-0.6550004,0.1506015,1.586086
5106,0,27300,-0.031859,-0.569429,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
5107,0,27300,-0.031859,0.16817,0.062752,0.35948,-0.106163,0.219107,0.4963185,-1.279744,0.331048,-0.16008825,1.586086
5108,0,27300,-0.031859,0.346419,0.062752,-0.200102,-0.077638,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
5109,0,27300,0.334598,0.574616,0.062752,0.35948,-0.077638,0.219107,0.4963185,-0.265472,0.331048,-0.16008825,0.192021
5110,0,27400,0.334598,0.16817,0.062752,-0.200102,0.515645,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
5111,1,27400,0.0049965,0.16817,-0.138124,0.35948,-0.077638,-0.937529,-0.724536,-1.279744,-0.19352,0.1506015,1.586086
5112,0,27400,-0.031859,-0.569429,0.062752,-0.200102,-0.077638,-0.937529,0.4963185,-0.265472,0.331048,0.1506015,1.586086
5113,0,27400,-0.031859,0.346419,0.062752,-0.200102,-0.106163,-0.937529,0.4963185,-0.265472,0.331048,0.1506015,1.586086
5114,0,27400,0.334598,0.009923,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,0.061716,0.1506015,1.586086
5115,0,27400,0.0049965,0.113667,0.062752,-0.200102,-0.106163,-0.937529,0.4963185,-0.265472,-0.6550004,0.1506015,0.192021
5116,1,27400,-0.377842,0.113667,0.062752,0.35948,-0.106163,0.219107,-0.724536,-1.279744,0.331048,0.1506015,-1.880533
5117,0,27400,0.0049965,0.113667,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.265472,-0.19352,0.1506015,1.586086
5118,0,27400,0.334598,0.16817,0.062752,-0.200102,0.515645,0.219107,0.4963185,-1.279744,0.331048,0.1506015,0.192021
5119,0,27400,-0.377842,0.113667,0.062752,0.35948,-0.077638,0.219107,0.4963185,-1.279744,0.061716,0.1506015,1.586086
5120,0,27500,0.0049965,0.113667,0.062752,-0.200102,-0.106163,0.219107,-0.724536,-0.265472,-0.6550004,0.1506015,1.586086
5121,0,27500,0.334598,0.16817,0.062752,-0.200102,0.515645,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
5122,0,27500,-0.031859,0.574616,-0.138124,0.35948,-0.106163,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
5123,0,27500,0.334598,0.16817,0.062752,0.35948,-0.106163,-0.937529,0.4963185,-1.279744,-0.19352,0.1506015,-1.880533
5124,1,27500,0.334598,0.574616,0.062752,0.35948,-0.077638,0.219107,0.4963185,-0.308073,0.331048,-1.12374,-1.880533
5125,0,27500,-0.031859,0.574616,-0.138124,-0.654481,-0.106163,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
5126,0,27500,-0.031859,-0.569429,0.062752,-0.200102,-0.106163,-0.937529,0.4963185,-0.265472,0.331048,0.1506015,1.586086
5127,0,27500,0.133993,0.346419,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,-0.19352,0.001992,1.586086
5128,1,27500,0.334598,0.346419,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,1.4814455,-0.16008825,-1.880533
5129,0,27500,0.334598,0.574616,0.062752,0.35948,-0.077638,0.219107,0.4963185,-1.279744,-0.19352,0.1506015,1.586086
5130,0,27500,-0.377842,-0.569429,0.062752,-0.200102,0.515645,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
5131,0,27600,0.0049965,0.113667,0.062752,-0.200102,0.515645,0.219107,0.4963185,-1.279744,0.061716,0.1506015,1.586086
5132,0,27600,0.133993,0.346419,0.062752,0.35948,-0.077638,0.219107,0.4963185,-1.279744,0.061716,0.001992,1.586086
5133,0,27600,0.0049965,0.113667,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
5134,0,27600,0.0049965,0.16817,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
5135,0,27600,0.0049965,0.346419,0.062752,0.35948,-0.077638,0.219107,0.4963185,-0.265472,0.331048,0.1506015,0.192021
5136,0,27600,0.334598,0.16817,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,-0.19352,0.1506015,1.586086
5137,0,27600,-0.031859,0.574616,-0.138124,-0.654481,-0.106163,0.219107,0.4963185,-1.279744,0.061716,0.1506015,0.192021
5138,0,27600,0.133993,0.113667,0.062752,-0.200102,-0.077638,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
5139,0,27600,-0.031859,0.574616,-0.138124,-0.200102,-0.077638,0.219107,0.4963185,-1.279744,-0.19352,0.001992,0.192021
5140,0,27600,0.0049965,0.113667,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
5141,0,27600,-0.031859,0.346419,0.062752,-0.200102,-0.077638,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
5142,0,27600,0.0049965,0.346419,0.062752,-0.200102,0.515645,-0.937529,-1.18153,-1.279744,0.061716,0.1506015,1.586086
5143,0,27600,0.334598,0.16817,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
5144,0,27600,0.334598,0.16817,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
5145,0,27600,0.133993,0.346419,0.062752,0.35948,-0.077638,0.219107,0.4963185,-1.279744,0.061716,0.001992,1.586086
5146,0,27600,0.0049965,0.16817,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.265472,-0.6550004,0.1506015,1.586086
5147,0,27600,0.334598,0.574616,0.062752,-0.200102,-0.106163,0.574296,0.4963185,-0.265472,0.331048,-0.16008825,1.586086
5148,0,27600,0.133993,0.346419,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,0.061716,0.001992,1.586086
5149,0,27700,0.133993,0.346419,0.062752,-0.200102,-0.077638,0.219107,-0.724536,-0.265472,0.331048,0.001992,1.586086
5150,0,27700,0.0049965,0.574616,0.062752,-0.200102,0.515645,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
5151,1,27700,0.334598,0.346419,-0.138124,0.35948,-0.077638,0.219107,-1.18153,-1.279744,-0.19352,0.1506015,-0.878618
5152,0,27700,0.0049965,0.113667,0.062752,-0.200102,-0.106163,0.219107,-0.724536,-0.265472,-0.6550004,0.1506015,1.586086
5153,0,27700,0.133993,0.346419,0.062752,0.35948,-0.077638,0.219107,0.4963185,-1.279744,0.331048,0.001992,1.586086
5154,1,27700,-0.031859,0.113667,-0.138124,-0.200102,-0.077638,0.219107,-1.672856,-1.279744,0.061716,0.1506015,-1.880533
5155,1,27700,0.0049965,0.346419,0.062752,-0.654481,0.515645,0.219107,0.4963185,-0.265472,0.331048,-1.12374,0.0
5156,0,27700,-0.377842,-0.569429,0.062752,-0.200102,0.515645,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
5157,0,27700,0.133993,0.346419,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
5158,0,27700,0.0049965,0.113667,0.062752,0.35948,-0.106163,0.219107,0.4963185,-1.279744,-0.19352,0.1506015,1.586086
5159,0,27700,-0.031859,0.574616,0.062752,0.35948,-0.106163,0.219107,0.4963185,-1.279744,0.331048,-0.16008825,1.586086
5160,1,27700,-0.377842,-0.569429,0.062752,-0.200102,-0.077638,-2.444277,0.4963185,-1.279744,0.331048,-0.16008825,-1.880533
5161,1,27700,0.334598,-4.097494,-0.138124,-0.200102,0.515645,-0.937529,-1.672856,-1.279744,0.061716,0.1506015,-1.880533
5162,1,27700,0.334598,0.346419,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,0.331048,-0.16008825,1.586086
5163,0,27700,0.133993,0.346419,0.062752,0.35948,-0.106163,0.219107,0.4963185,-1.279744,0.061716,0.1506015,1.586086
5164,0,27700,-0.031859,-0.569429,0.062752,-0.200102,-0.077638,-0.937529,0.4963185,-0.265472,0.331048,0.1506015,1.586086
5165,0,27700,0.0049965,0.16817,0.062752,0.35948,-0.106163,0.574296,0.4963185,-1.279744,-0.19352,-0.16008825,0.192021
5166,0,27700,0.334598,0.574616,0.062752,0.35948,-0.106163,0.219107,0.4963185,-1.279744,-0.19352,0.1506015,0.192021
5167,0,27700,-0.377842,0.113667,0.062752,-0.200102,-0.077638,0.219107,0.4963185,-0.265472,1.4814455,0.1506015,1.586086
5168,0,27700,0.133993,0.346419,0.062752,0.35948,-0.077638,0.219107,0.4963185,-1.279744,0.331048,0.001992,1.586086
5169,0,27800,0.0049965,0.16817,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
5170,0,27800,0.334598,0.346419,0.062752,0.35948,-0.106163,0.219107,0.4963185,-1.279744,-0.19352,-0.16008825,1.586086
5171,0,27800,-0.377842,-0.569429,0.062752,-0.200102,0.515645,0.219107,0.4963185,-0.265472,0.061716,0.1506015,1.586086
5172,0,27800,0.133993,0.346419,0.062752,-0.200102,-0.077638,-0.937529,0.4963185,-0.265472,0.061716,0.1506015,1.586086
5173,0,27800,0.334598,0.16817,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,0.061716,0.1506015,1.586086
5174,0,27800,-0.031859,0.16817,0.062752,0.35948,-0.106163,0.219107,0.4963185,-1.279744,0.331048,-0.16008825,1.586086
5175,0,27800,-0.829828,0.009923,0.062752,0.35948,-0.106163,0.219107,0.4963185,-1.279744,0.331048,0.001992,0.192021
5176,0,27900,0.0049965,0.113667,0.062752,0.35948,-0.106163,0.219107,-0.724536,-0.265472,0.331048,0.1506015,1.586086
5177,0,27900,0.133993,0.346419,0.062752,0.35948,-0.077638,0.219107,0.4963185,-1.279744,0.061716,0.001992,1.586086
5178,0,27900,0.334598,0.574616,-0.138124,0.35948,-0.106163,0.219107,0.4963185,-1.279744,0.061716,0.1506015,1.586086
5179,0,27900,0.133993,0.346419,0.062752,0.35948,-0.106163,0.219107,0.4963185,-1.279744,0.061716,0.001992,1.586086
5180,0,27900,0.133993,0.346419,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,0.061716,0.001992,0.192021
5181,1,27900,0.133993,-0.569429,0.062752,-0.654481,-0.077638,-2.444277,-0.724536,-0.265472,-0.6550004,0.1506015,0.192021
5182,0,27900,-0.031859,0.574616,-0.138124,-0.654481,-0.106163,0.219107,0.4963185,-1.279744,0.061716,0.1506015,1.586086
5183,0,27900,-0.031859,0.574616,0.062752,0.35948,-0.106163,0.219107,-0.724536,-0.265472,0.331048,-0.16008825,1.586086
5184,0,27900,0.0049965,0.113667,0.062752,0.35948,-0.106163,0.219107,0.4963185,-1.279744,-0.19352,0.1506015,0.192021
5185,0,27900,0.0049965,0.16817,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.265472,-0.19352,0.1506015,1.586086
5186,0,27900,0.334598,0.574616,0.062752,0.35948,-0.106163,-0.937529,0.4963185,-1.279744,-0.19352,0.1506015,1.586086
5187,1,27900,0.334598,0.346419,0.062752,-0.200102,-0.106163,1.441137,-0.724536,-0.265472,1.4814455,0.1506015,-0.878618
5188,0,28000,0.0049965,0.113667,0.062752,-0.200102,-0.106163,0.219107,-0.724536,-0.265472,-0.19352,0.1506015,1.586086
5189,0,28000,0.0049965,0.113667,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,-0.6550004,0.001992,0.192021
5190,0,28000,0.334598,0.574616,-0.138124,0.35948,-0.106163,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
5191,0,28000,0.0049965,0.113667,0.062752,-0.200102,0.515645,0.574296,-0.724536,-1.279744,0.061716,0.001992,1.586086
5192,0,28000,0.133993,0.346419,0.062752,-0.200102,-0.077638,-0.937529,0.4963185,-0.265472,0.331048,0.001992,1.586086
5193,0,28000,0.133993,0.346419,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,0.061716,0.001992,1.586086
5194,0,28000,0.133993,0.346419,-0.138124,-0.200102,-0.106163,0.574296,0.4963185,-0.265472,-0.6550004,0.1506015,-1.880533
5195,1,28000,0.334598,0.346419,0.062752,0.35948,-0.106163,0.219107,-1.672856,-1.279744,1.4814455,-0.16008825,-1.880533
5196,1,28000,-0.377842,0.113667,0.062752,0.35948,-0.077638,1.441137,-1.672856,-0.265472,-0.6550004,0.1506015,-1.880533
5197,0,28000,0.334598,0.346419,0.062752,0.35948,-0.106163,-0.937529,0.4963185,-1.279744,-0.6550004,-0.16008825,1.586086
5198,0,28100,0.334598,0.574616,0.062752,-0.200102,0.515645,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
5199,0,28100,0.334598,0.574616,0.062752,-0.200102,-0.106163,0.574296,0.4963185,-0.265472,0.331048,-0.16008825,1.586086
5200,0,28100,0.334598,0.346419,0.062752,0.35948,-0.077638,0.219107,-0.724536,-0.265472,0.331048,0.1506015,0.192021
5201,0,28100,0.334598,0.346419,0.062752,0.35948,-0.106163,0.219107,0.4963185,-1.279744,0.331048,-0.3573535,0.192021
5202,0,28100,-0.377842,0.113667,0.062752,-0.200102,0.158119,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
5203,1,28100,0.0049965,0.346419,0.062752,-0.200102,-0.106163,0.219107,-0.724536,-0.265472,0.061716,0.001992,-1.880533
5204,1,28100,0.133993,0.346419,0.062752,0.35948,0.515645,-2.444277,-0.724536,-0.265472,0.061716,-0.16008825,-1.880533
5205,0,28100,0.0049965,0.16817,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.265472,-0.19352,0.1506015,1.586086
5206,1,28100,0.133993,-4.097494,0.062752,-0.200102,-0.106163,0.574296,0.4963185,-0.265472,-0.6550004,0.001992,0.192021
5207,0,28200,0.334598,0.346419,0.062752,-0.200102,-0.106163,0.219107,-0.724536,-1.279744,-0.19352,0.1506015,0.192021
5208,0,28200,0.133993,0.346419,0.062752,0.35948,-0.106163,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
5209,0,28200,0.0049965,0.346419,0.062752,-0.200102,-0.077638,0.219107,-0.724536,-0.265472,0.331048,0.1506015,1.586086
5210,0,28200,0.0049965,0.113667,0.062752,-0.200102,-0.077638,-0.937529,0.4963185,-0.265472,1.4814455,0.1506015,1.586086
5211,0,28200,0.0049965,0.113667,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,-0.6550004,0.001992,1.586086
5212,0,28200,0.0049965,0.16817,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.265472,-0.19352,0.1506015,1.586086
5213,0,28200,0.0049965,0.574616,0.062752,-0.200102,0.515645,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
5214,0,28200,0.0049965,0.113667,0.062752,0.35948,-0.077638,0.219107,0.4963185,-1.279744,-0.19352,0.1506015,1.586086
5215,0,28200,0.334598,0.009923,0.062752,0.35948,-0.106163,0.219107,0.4963185,-1.279744,0.331048,0.001992,0.192021
5216,0,28200,-0.031859,0.346419,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
5217,0,28200,-0.031859,0.574616,-0.138124,-0.654481,-0.106163,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
5218,0,28200,0.334598,0.346419,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
5219,0,28200,0.0049965,0.113667,0.062752,-0.200102,0.515645,0.219107,-0.724536,-1.279744,0.331048,0.1506015,1.586086
5220,0,28200,-0.031859,0.574616,-0.138124,-0.654481,-0.106163,0.219107,0.4963185,-1.279744,0.061716,0.1506015,0.192021
5221,1,28200,0.133993,0.346419,0.062752,-0.200102,-0.106163,0.219107,-0.724536,-0.265472,0.331048,0.1506015,0.0
5222,0,28300,0.133993,0.346419,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,0.061716,0.001992,1.586086
5223,0,28300,-0.031859,-0.569429,-0.138124,-0.200102,0.515645,0.219107,0.4963185,-0.265472,-0.19352,0.1506015,1.586086
5224,0,28300,0.334598,0.16817,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,0.061716,0.1506015,1.586086
5225,0,28300,0.0049965,0.16817,0.062752,0.35948,-0.077638,0.219107,0.4963185,-0.265472,0.061716,0.1506015,-1.880533
5226,0,28300,0.133993,0.346419,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,-0.19352,0.001992,1.586086
5227,0,28300,0.133993,0.346419,0.062752,0.35948,-0.077638,0.219107,0.4963185,-1.279744,0.061716,0.001992,1.586086
5228,0,28300,0.334598,0.16817,0.062752,-0.200102,-0.106163,0.574296,0.4963185,-0.265472,0.331048,-0.16008825,1.586086
5229,0,28300,0.334598,0.574616,0.062752,-0.200102,-0.106163,0.574296,0.4963185,-0.265472,0.331048,-0.16008825,1.586086
5230,0,28300,-0.031859,0.009923,-0.138124,0.35948,0.515645,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
5231,1,28300,0.0049965,0.346419,-0.138124,0.35948,-0.077638,0.219107,-1.18153,-1.279744,0.061716,0.1506015,-0.878618
5232,0,28400,0.334598,0.346419,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,0.061716,0.1506015,0.192021
5233,0,28400,0.133993,0.346419,0.062752,0.35948,-0.077638,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
5234,0,28400,0.0049965,0.113667,0.062752,0.35948,-0.077638,0.219107,0.4963185,-1.279744,-0.19352,0.1506015,1.586086
5235,0,28400,-0.031859,0.574616,-0.138124,-0.654481,-0.106163,0.219107,0.4963185,-1.279744,0.061716,0.1506015,0.192021
5236,0,28400,0.334598,0.009923,0.062752,-0.200102,-0.077638,0.219107,0.4963185,-0.265472,-0.19352,0.1506015,0.192021
5237,0,28400,-0.377842,0.009923,-0.138124,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,0.331048,-0.3573535,0.192021
5238,0,28400,0.0049965,0.574616,0.062752,-0.200102,0.515645,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
5239,0,28400,0.0049965,0.16817,0.062752,-0.654481,-0.077638,0.219107,0.4963185,-1.279744,0.061716,0.001992,1.586086
5240,0,28400,0.0049965,0.113667,0.062752,-0.200102,0.515645,0.219107,-0.724536,-1.279744,0.331048,0.1506015,1.586086
5241,0,28400,0.334598,0.009923,0.062752,0.35948,-0.106163,0.219107,0.4963185,-1.279744,0.061716,0.001992,0.192021
5242,0,28400,-0.377842,0.113667,0.062752,-0.200102,-0.077638,-0.937529,0.4963185,-0.265472,1.4814455,0.1506015,1.586086
